topic_id,rank,word,weight
4,28,help,0.0
4,29,hey,0.0
4,30,hey go,0.0
5,1,character,0.5606171859521664
5,2,favourite,0.5200628869058075
5,3,watch,0.4900472185507389
5,4,book,0.420462889464114
5,5,subject,0.3494287927805812
5,6,final,0.2787478300414808
5,7,study,0.27413436473851754
5,8,currently,0.26018805205671675
5,9,experiment,0.2581490748236302
5,10,honestly,0.2269169881428996
5,11,like,0.22515827340620118
5,12,listen,0.22109589384977923
5,13,course,0.21504309986501066
5,14,look,0.20253611586500955
5,15,feel,0.19568490146217096
5,16,good,0.1897866261302221
5,17,know,0.1745503193992479
5,18,want,0.1745503193992479
5,19,lot,0.15840155551516039
5,20,listen music,0.15133777273353907
5,21,tbh,0.15133777273353524
5,22,like listen,0.15133777273353524
5,23,list,0.15133777273353524
5,24,deep,0.15133777273353524
5,25,rnb,0.15133777273353524
5,26,transformation,0.14015429648803804
5,27,interesting like,0.14015429648803804
5,28,relationship,0.14015429648803804
5,29,personality,0.14015429648803804
5,30,wait,0.13937391502074042
6,1,club,0.8157156091006428
6,2,cafe,0.46381144593616386
6,3,friend,0.40656542900112713
6,4,event,0.3357500155169116
6,5,people,0.3275883251945417
6,6,day,0.27782088870129507
6,7,main,0.27392905617896113
6,8,chill,0.27392905617896113
6,9,social,0.2556901250794764
6,10,team,0.23865048173385361
6,11,ill,0.22276049272016812
6,12,go,0.22273763903307023
6,13,honestly,0.20977742636066918
6,14,school,0.20977742636066918
6,15,try,0.19124452767877434
6,16,think,0.1880011378165566
6,17,lot,0.17571067606422067
6,18,laptop,0.16787500775848418
6,19,honey,0.16787500775845593
6,20,today try,0.1678750077584558
6,21,level,0.1678750077584558
6,22,grad,0.1678750077584558
6,23,right,0.1604186121844637
6,24,vibe,0.1546038153120546
6,25,dream,0.15460381531205447
6,26,have,0.15460381531205447
6,27,agree,0.15460381531205447
6,28,productive,0.15460381531205447
6,29,incorporate,0.15460381531205447
6,30,weekend,0.15460381531205447
7,1,party,0.6316248710630523
7,2,life,0.5609774281500649
7,3,little,0.47011704741673993
7,4,tell,0.42802546314172035
7,5,know,0.37028027215899095
7,6,friend,0.34603802872480016
7,7,want,0.3085668934531032
7,8,sure,0.27186046049732043
7,9,go,0.2536219739064149
7,10,feel,0.22411873935302395
7,11,fun,0.22047032050012044
7,12,want know,0.21402573906045014
7,13,deep,0.2140257390604501
7,14,real,0.2140257390604501
7,15,impact,0.2140257390604501
7,16,stress,0.19710614626649875
7,17,pretty,0.17613876157587935
7,18,let,0.1641931768477295
7,19,damn,0.15790621776576308
7,20,se,0.15790621776576308
7,21,little busy,0.15790621776576308
7,22,properly,0.15790621776576308
7,23,event,0.15790621776576308
7,24,hey go,0.15790621776576308
7,25,weekend,0.14542309813745
7,26,busy,0.14542309813745
7,27,tomorrow,0.14542309813745
7,28,sleep,0.13574043831230984
7,29,excited,0.13574043831230984
7,30,enjoy,0.12782912920474268
8,1,mood,0.46270641484355424
8,2,question,0.4174144395823665
8,3,interest,0.40362719144434517
8,4,chat,0.39577842319301154
8,5,great,0.3277866837609567
8,6,music,0.32304010021607227
8,7,plan,0.29565264619442044
8,8,excited,0.29565264619442044
8,9,like,0.27834934588372
8,10,listen,0.2752554747177128
8,11,song,0.2752554747149429
8,12,listen music,0.2512125681540164
8,13,nice meet,0.2408921221506528
8,14,current,0.23135320742223311
8,15,time,0.22851507910117305
8,16,meet,0.21736786600189334
8,17,ill,0.21594909049984617
8,18,feel,0.20773654529671057
8,19,nice,0.19132735858161867
8,20,hi,0.1776361807421258
8,21,like free,0.17196567107580396
8,22,go great,0.17196567107580396
8,23,creative,0.17196567107580396
8,24,response,0.17196567107580396
8,25,try,0.16152005010932893
8,26,read,0.15837109529293797
8,27,free time,0.15837109529293797
8,28,major,0.15837109529293797
8,29,city,0.15837109529293797
8,30,love,0.15551345293408067
9,1,assignment,0.7615390007285057
9,2,bit,0.4746735085167283
9,3,nice,0.45466604171990777
9,4,class,0.3522773201527856
9,5,psychology,0.30057271049490436
9,6,science,0.257179775942161
9,7,season,0.22951754930364265
9,8,student,0.22951754930364263
9,9,course,0.2295175493036426
9,10,recently,0.21853959854244856
9,11,today,0.19235871844208036
9,12,come,0.18199490192048154
9,13,right,0.16836843700638865
9,14,thing,0.1668601037392787
9,15,go alright,0.16318693689565722
9,16,type,0.16318693689565722
9,17,cognitive,0.16318693689565722
9,18,spss,0.16318693689565722
9,19,exactly,0.16318693689565722
9,20,like learn,0.16318693689565722
9,21,little busy,0.16318693689565722
9,22,thing like,0.16318693689565722
9,23,busy,0.15028635524745218
9,24,exam season,0.15028635524745218
9,25,run,0.15028635524745218
9,26,program,0.15028635524745218
9,27,stress,0.15028635524745218
9,28,go,0.14320903889092235
9,29,call,0.14027988672313393
9,30,season come,0.135989095020767
10,1,abt,0.6036424591365496
10,2,talk,0.5171656398866048
10,3,relationship,0.4527318443524122
10,4,ve,0.342809984682575
10,5,chat like,0.3370290127101693
10,6,know,0.32199851911326216
10,7,far,0.31998477665953085
10,8,chat,0.2585570526688227
10,9,like,0.24673470173764186
10,10,get,0.23043365169945176
10,11,friend,0.22047184033734724
10,12,late,0.1861183979260319
10,13,biological,0.18611839792603185
10,14,mainly,0.18611839792603185
10,15,get to,0.18611839792603185
10,16,exactly,0.18611839792603185
10,17,cancer,0.18611839792603185
10,18,math,0.18611839792603185
10,19,soft,0.18611839792603185
10,20,lot,0.17638002364758712
10,21,answer question,0.17140499234128753
10,22,paper,0.1714049923412875
10,23,yeah,0.1714049923412875
10,24,add,0.1714049923412875
10,25,actually,0.1714049923412875
10,26,to,0.1714049923412875
10,27,answer,0.15999238832976542
10,28,excited,0.1599923883297654
10,29,like read,0.1509106147841374
10,30,guy,0.1509106147841374
11,1,llm,1.0743987152523664
11,2,home,0.647804356552306
11,3,summer,0.501663912210738
11,4,want,0.4345874318617068
11,5,fun,0.43261658825765703
11,6,say,0.39245135155627164
11,7,fall,0.3592160234294042
11,8,end,0.30985054607306595
11,9,neuroscience,0.30985054607306595
11,10,go home,0.30985054607306595
11,11,summer want,0.30985054607306595
11,12,today,0.29353565944739435
11,13,try know,0.28577965380602827
11,14,say llm,0.28577965380602827
11,15,refrain say,0.28577965380602827
11,16,refrain,0.28577965380602827
11,17,live,0.28535561808190957
11,18,mean,0.26119355085388224
11,19,conversation,0.2175095251989077
11,20,hi,0.1926401319871252
11,21,thing,0.17281362390643304
11,22,chat,0.17272259265498457
11,23,know tell,0.16132506722716222
11,24,hey nice,0.16132506722716222
11,25,idea,0.16132506722716222
11,26,touch,0.16132506722716222
11,27,today try,0.16132506722716222
11,28,great,0.15270553204456924
11,29,ok,0.14857167384128786
11,30,human,0.14857167384128786
12,1,watch,0.5925082152020653
12,2,work,0.38972795075148065
12,3,experience,0.37773410933295715
12,4,boring,0.3659601369851294
12,5,content,0.34787271349171006
12,6,recently,0.2673234914807996
12,7,interesting,0.2596015354909814
12,8,look,0.25276174596784295
12,9,get,0.22654807821693598
12,10,time,0.20397537460964127
12,11,term,0.20385695992794856
12,12,slow,0.1829800684925647
12,13,fun,0.17579877752808962
12,14,hmmm,0.16851476043244817
12,15,energy,0.16851476043244817
12,16,genre,0.16851476043244817
12,17,prefer,0.16851476043244817
12,18,ve,0.16851476043244817
12,19,add,0.16851476043244817
12,20,sure,0.16191236692705432
12,21,learn,0.16191236692705369
12,22,sleep,0.1572945958115558
12,23,okay,0.1572945958115558
12,24,tho,0.1572945958115558
12,25,depend,0.14812705380051633
12,26,mean,0.14812705380051633
12,27,like,0.14588726220092588
12,28,know,0.1452239544279741
12,29,pretty,0.14044964824537037
12,30,yes,0.1403760074722769
13,1,parent,0.6172778935394267
13,2,psychology,0.5211044378176618
13,3,political,0.45004535533488427
13,4,find,0.4115185956929512
13,5,run,0.39082832836324644
13,6,family,0.37898640074841283
13,7,general,0.36480593025704794
13,8,talk,0.3435440828664709
13,9,state,0.3197692198275534
13,10,research,0.28291802296416185
13,11,extreme,0.28291802296416185
13,12,spss,0.28291802296416185
13,13,survey,0.28291802296416185
13,14,interested,0.2605522189088309
13,15,consider,0.2057592978464756
13,16,fish,0.2057592978464756
13,17,curious,0.2057592978464756
13,18,change,0.20575913293267906
13,19,state world,0.20575913293267906
13,20,human,0.18949320037420642
13,21,think,0.18118008254060172
13,22,call,0.1768762349684333
13,23,world,0.1768760932040915
13,24,study,0.17514075419113273
13,25,subject,0.16656742361695986
13,26,people,0.15785144781034433
13,27,mind,0.15785144781034433
13,28,let,0.15785144781034433
13,29,ask,0.15785132124431417
13,30,tell,0.15030132614469072
14,1,production,0.39562412135792585
14,2,go,0.37875326989805036
14,3,family,0.3643484483373537
14,4,home,0.3400891516489157
14,5,use,0.30350920225068045
14,6,well,0.2889921899874078
14,7,music,0.25437114223924173
14,8,right,0.24491160465803388
14,9,time,0.21363593163746245
14,10,year,0.19781206067896429
14,11,barely,0.19781206067896429
14,12,month,0.19781206067896293
14,13,professional,0.19781206067896293
14,14,cook,0.19781206067896293
14,15,go home,0.19781206067896293
14,16,dive,0.19781206067896293
14,17,couple,0.19781206067896293
14,18,party,0.19781206067896293
14,19,hey go,0.19781206067896293
14,20,go right,0.19781206067896293
14,21,touch,0.19781206067896293
14,22,see,0.19781206067896293
14,23,look forward,0.19781206067896293
14,24,relax,0.19781206067896293
14,25,lately,0.18217422416867815
14,26,exam season,0.18217422416867685
14,27,software,0.18217422416867685
14,28,forward,0.18217422416867685
14,29,have,0.18217422416867685
14,30,genre,0.18217422416867685
15,1,general,0.4909004272905235
15,2,snack,0.46033255685255686
15,3,like,0.41259719434880904
15,4,art,0.38070811585611253
15,5,draw,0.38070811585611253
15,6,exam,0.37265099951472974
15,7,look,0.332731044031213
15,8,lot,0.29885842440191507
15,9,live,0.28262761504146033
15,10,sweet,0.2638095105677779
15,11,try,0.22104908975308366
15,12,come,0.20535513900922645
15,13,lot like,0.19035405792805632
15,14,artist,0.19035405792805632
15,15,logical,0.19035405792805626
15,16,like learn,0.19035405792805626
15,17,main,0.17530580643756957
15,18,like lot,0.17530580643756957
15,19,focus,0.17530580643756957
15,20,tho,0.16363347576350779
15,21,term,0.15409648718653507
15,22,guy,0.15344418561751894
15,23,season come,0.15344418561751894
15,24,get to,0.15344418561751894
15,25,parent,0.15344418561751894
15,26,early,0.15344418561751894
15,27,forget,0.15344418561751894
15,28,good,0.14734397398318425
15,29,chat,0.14603307823755057
15,30,use,0.14603307823755057
16,1,impact,0.4733054899968748
16,2,health,0.42165265572412075
16,3,night,0.35812535557144587
16,4,think,0.3268879347065778
16,5,10,0.31553699333124996
16,6,grade,0.3000788255895662
16,7,okay,0.27124409908967384
16,8,plan,0.25795584170215313
16,9,good,0.2505886725514003
16,10,definitely,0.2302101415212046
16,11,start,0.2183511675450172
16,12,make,0.20790731097182233
16,13,look,0.20079851411337946
16,14,play,0.19045464160805664
16,15,study,0.18576417041201884
16,16,sure,0.18300017095304907
16,17,day,0.169934412662829
16,18,thing,0.15874210307096528
16,19,help,0.15776849666562498
16,20,forget,0.15776849666562498
16,21,end,0.15776849666562498
16,22,se,0.15776849666562498
16,23,head,0.15776849666562498
16,24,tomorrow,0.14529626444246088
16,25,final,0.14529626444246088
16,26,remember,0.14529626444246088
16,27,add,0.14529626444246088
16,28,pretty interesting,0.14529626444246088
16,29,paper,0.14529626444246088
16,30,go,0.14364118652460564
17,1,mean,0.6814208624063085
17,2,day,0.6403064024068947
17,3,need,0.4863705769195549
17,4,work,0.3983371199255451
17,5,tomorrow,0.3950636577979234
17,6,class,0.3472670022678537
17,7,require,0.3136326679068642
17,8,assume,0.3136326679068641
17,9,throw,0.3136326679068641
17,10,transformation,0.3136326679068641
17,11,combination,0.3136326679068641
17,12,hmmm,0.2888387480205931
17,13,lately,0.2888387480205931
17,14,experiment,0.2888387480205931
17,15,think,0.27616742490189544
17,16,science,0.2696070896580449
17,17,honestly,0.2538936806361908
17,18,oh,0.2538936806361908
17,19,friend,0.22909976074991983
17,20,tell,0.22909976074991983
17,21,short,0.21448796229267197
17,22,task,0.21448796229267197
17,23,go great,0.21448796229267197
17,24,class work,0.21448796229267197
17,25,day day,0.21448796229267197
17,26,day go,0.21448796229267197
17,27,learn,0.20165378113240148
17,28,energy,0.1975318288989617
17,29,campus,0.1975318288989617
17,30,interesting,0.18725620134401508
18,1,travel,0.3842903061399492
18,2,math,0.38429030613994913
18,3,pretty,0.3572184572950905
18,4,place,0.33034629878848554
18,5,straight,0.2561935374266328
18,6,boring,0.2561935374266328
18,7,type,0.2561935374266328
18,8,theory,0.2561935374266328
18,9,survey,0.2561935374266328
18,10,love,0.23789539224306586
18,11,family,0.2359404111029981
18,12,stuff,0.2202308658589904
18,13,currently,0.2202308658589904
18,14,summer,0.20739523279433833
18,15,course,0.1965428596700488
18,16,work,0.1585969281620439
18,17,interesting,0.15296183572829616
18,18,like,0.14841937560818982
18,19,stuff like,0.1280967687133164
18,20,example,0.1280967687133164
18,21,research,0.1280967687133164
18,22,dive,0.1280967687133164
18,23,couple,0.1280967687133164
18,24,pretty good,0.1280967687133164
18,25,help,0.1280967687133164
18,26,able,0.1280967687133164
18,27,set,0.11797020555149905
18,28,city,0.11797020555149905
18,29,major,0.11797020555149905
18,30,software,0.11797020555149905
19,1,issue,0.6168130875347477
19,2,neuroscience,0.45706998253400105
19,3,learn,0.4113306825037622
19,4,think,0.3471136716072595
19,5,remember,0.30514364056165955
19,6,study,0.2829497414849149
19,7,social,0.26511457257159765
19,8,course,0.25419046888045355
19,9,pretty,0.24213349292978886
19,10,combination,0.22853499126700053
19,11,cognitive,0.22853499126700053
19,12,difficult,0.22853499126700053
19,13,draw,0.22853499126700053
19,14,take,0.21046838391228997
19,15,agree,0.21046838391228997
19,16,hard,0.21046838391228997
19,17,interested,0.21046838391228997
19,18,human,0.21046838391228997
19,19,damn,0.20560436251158257
19,20,population,0.20560436251158257
19,21,album,0.20560436251158146
19,22,hi,0.1978267783925791
19,23,world,0.1964548345417248
19,24,kinda,0.1964548345417248
19,25,good,0.18606208393774984
19,26,exam,0.185004931004729
19,27,subject,0.185004931004729
19,28,thing,0.1847974071508406
19,29,lot,0.17340126849895723
19,30,class,0.16644199949357655
